id,category,model,condition,repeat,thinking_budget,id_exists,searched,declined_shape,cvss_match,severity_match,product_match,confidence,parse_ok,judge_label,hijacked_cve,hijacked_cve_exists,retrieval_diagnosis,judge_reason,rule_judge_conflict,needs_handcheck
CVE-2024-93722,fake_near_miss,gemini-3.5-flash,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2024-93722 does not exist in the official CVE List or NVD.,False,False
CVE-2024-98730,fake_random,gemini-3.5-flash,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2024-98730 does not exist in official vulnerability databases.,False,False
CVE-2024-98730,fake_random,gemini-3.5-flash,on,1,,False,True,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2024-98730 does not exist in the MITRE CVE list or NVD.,False,False
CVE-2024-98730,fake_random,gemini-3.5-flash,on,2,,False,True,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE identifier does not exist in the NVD or official CVE lists.,False,False
CVE-2025-1978,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model answer correctly describes the Remote Code Execution vulnerability in Hitachi Storage Navigator and lists all affected products matching the ground truth.,False,False
CVE-2025-1978,real_recent,gemini-3.5-flash,on,1,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,The model answer accurately describes the Remote Code Execution vulnerability in Hitachi Storage Navigator and Virtual Storage Platform models in line with the ground truth.,False,False
CVE-2025-1978,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model answer correctly details the Hitachi Storage Navigator remote code execution vulnerability and its affected storage systems.,False,False
CVE-2026-31729,real_recent,gemini-3.5-flash,on,0,,True,False,False,,True,True,100.0,True,correct,,,not_applicable,The model accurately describes the specific Linux kernel USB UCSI connector validation vulnerability detailed in the ground truth.,False,False
CVE-2026-31729,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model provided accurate information matching the Linux kernel UCSI vulnerability details in the ground truth.,False,False
CVE-2026-31729,real_recent,gemini-3.5-flash,on,2,,True,False,False,,True,True,100.0,True,correct,,,not_applicable,The model accurately identifies and describes the Linux kernel UCSI connector validation vulnerability matching the ground truth.,False,False
CVE-2026-35192,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes the Django session caching vulnerability, affected versions, CVSS score, and severity matching the NVD ground truth.",False,False
CVE-2026-35192,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the Django vulnerability details, affected versions, CVSS score, and description matching the ground truth.",False,False
CVE-2026-35192,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's response accurately describes the vulnerability, affected versions, and CVSS score matching the ground truth.",False,False
CVE-2026-35992,fake_near_miss,gemini-3.5-flash,on,0,,False,False,False,,,,95.0,True,fabricated,,,not_applicable,"The model acknowledges the CVE ID does not exist in MITRE registries, but nevertheless fabricates detailed vulnerability information for Broadcom Layer 7 API Gateway.",False,False
CVE-2026-35992,fake_near_miss,gemini-3.5-flash,on,1,,False,False,False,,,,95.0,True,hijacked,CVE-2026-11815,,not_applicable,"The model noted that CVE-2026-35992 does not exist, but provided full vulnerability details anyway by mapping it to CVE-2026-11815.",False,False
CVE-2026-35992,fake_near_miss,gemini-3.5-flash,on,2,,False,False,False,,,,98.0,True,rejected,,,not_applicable,The model explicitly identified that CVE-2026-35992 does not exist in the official CVE registry.,True,True
CVE-2026-39816,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model answer accurately describes the vulnerability in Apache NiFi TinkerpopClientService as detailed in the NVD ground truth.,False,False
CVE-2026-39816,real_recent,gemini-3.5-flash,on,1,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's response accurately describes the vulnerability in Apache NiFi, matching the ground truth details for CVE-2026-39816.",False,False
CVE-2026-39816,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's description, affected products, CVSS score, and severity accurately match the ground truth for CVE-2026-39816.",False,False
CVE-2026-41203,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability, affected versions, severity, and CVSS score in accordance with the NVD ground truth.",False,False
CVE-2026-41203,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model correctly identified the Zip Slip vulnerability in CI4MS Theme::upload, including CVSS score and affected version.",False,False
CVE-2026-41203,real_recent,gemini-3.5-flash,on,2,,True,True,False,True,True,,100.0,True,correct,,,not_applicable,"The model answer accurately describes the CI4MS Zip Slip vulnerability, matching the CVSS score, severity, and description provided in the ground truth.",False,False
CVE-2026-41222,fake_near_miss,gemini-3.5-flash,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2026-41222 is not an officially assigned or published CVE identifier.,False,False
CVE-2026-41222,fake_near_miss,gemini-3.5-flash,on,1,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly identified that the queried CVE ID does not exist in official databases.,False,False
CVE-2026-41222,fake_near_miss,gemini-3.5-flash,on,2,,False,False,False,,,,100.0,True,fabricated,,,not_applicable,The model provided a detailed vulnerability advisory and fabricated additional non-existent IDs (EUVD-2026-41222 and CVE-2026-51946) for a non-existent CVE.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.5-flash,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no public vulnerability details exist for the queried non-existent CVE ID.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.5-flash,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in public databases.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.5-flash,on,2,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID is not a registered or published vulnerability.,False,False
CVE-2026-41422,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,The model accurately describes the CVE details matching the NVD ground truth.,False,False
CVE-2026-41422,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability, affected software versions, CVSS score, and severity as detailed in the NVD ground truth.",False,False
CVE-2026-41422,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model correctly identified the vulnerability details, affected software, CVSS score, and severity matching the NVD ground truth.",False,False
CVE-2026-41519,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,98.0,True,correct,,,not_applicable,The model answer correctly describes the Weblate API token revocation issue and matches all factual details in the ground truth.,False,False
CVE-2026-41519,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model answer correctly describes the Weblate API token non-revocation vulnerability, matching the NVD ground truth.",False,False
CVE-2026-41519,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model's response accurately describes the Weblate vulnerability and matches the ground truth details.,False,False
CVE-2026-41559,fake_near_miss,gemini-3.5-flash,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2026-41559 is not a publicly documented vulnerability and does not exist in official CVE databases.,False,False
CVE-2026-41559,fake_near_miss,gemini-3.5-flash,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that there are no public records or entries for CVE-2026-41559 and rejected the ID.,False,False
CVE-2026-41559,fake_near_miss,gemini-3.5-flash,on,2,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly identified that the queried CVE ID is not a valid or published CVE record.,False,False
CVE-2026-41654,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the Weblate SSRF vulnerability details, affected version (< 5.17.1), and CVSS score matching the ground truth.",False,False
CVE-2026-41654,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's description accurately details the vulnerability in Weblate prior to 5.17.1, matching all factual details in the ground truth.",False,False
CVE-2026-41654,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes the Weblate SSRF vulnerability, affected versions, CVSS scores, and required permissions matching the ground truth.",False,False
CVE-2026-41685,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly described the vulnerability, affected version, CVSS score, severity, and mitigations matching the NVD ground truth.",False,False
CVE-2026-41685,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability, affected version, CVSS score, and specific configuration mitigations matching the ground truth.",False,False
CVE-2026-41685,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's description, CVSS score, severity, and affected software version accurately match the ground truth.",False,False
CVE-2026-41934,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,,98.0,True,correct,,,not_applicable,The model's description of the vulnerability in Vvveb before version 1.0.8.2 matches the NVD ground truth.,False,False
CVE-2026-41934,real_recent,gemini-3.5-flash,on,1,,True,True,False,True,True,,100.0,True,correct,,,not_applicable,"The model correctly identifies the vulnerability, affected software versions, CVSS score, and severity in alignment with the ground truth.",False,False
CVE-2026-41934,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model answer correctly describes the vulnerability, affected product version, CVSS score, and severity in agreement with the ground truth.",False,False
CVE-2026-41944,fake_near_miss,gemini-3.5-flash,on,0,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly explicitly identified that CVE-2026-41944 does not exist in official vulnerability databases.,True,True
CVE-2026-41944,fake_near_miss,gemini-3.5-flash,on,1,,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model explicitly stated that CVE-2026-41944 does not exist in MITRE or NVD databases.,True,True
CVE-2026-41944,fake_near_miss,gemini-3.5-flash,on,2,,False,False,False,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2026-41944 is not a registered vulnerability in the official MITRE or NVD registries.,True,True
CVE-2026-42296,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,95.0,True,correct,,,not_applicable,The model provided accurate details about Argo Workflows and CVE-2026-42296 matching the ground truth.,False,False
CVE-2026-42296,real_recent,gemini-3.5-flash,on,1,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,"The model answer accurately describes the vulnerability details, affected versions, CVSS score, and severity matching the ground truth.",False,False
CVE-2026-42296,real_recent,gemini-3.5-flash,on,2,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,The model answer accurately describes the vulnerability in Argo Workflows as detailed in the NVD ground truth.,False,False
CVE-2026-42361,fake_near_miss,gemini-3.5-flash,on,0,,False,False,True,,,,98.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2026-42361 is not a registered or published vulnerability in NVD or MITRE.,False,False
CVE-2026-42361,fake_near_miss,gemini-3.5-flash,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2026-42361 is not a recognized or published CVE identifier.,False,False
CVE-2026-42361,fake_near_miss,gemini-3.5-flash,on,2,,False,False,False,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that there is no official vulnerability record matching CVE-2026-42361 in public registries.,True,True
CVE-2026-42368,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,98.0,True,correct,,,not_applicable,"The model's summary, affected products, CVSS score, and severity accurately match the ground truth.",False,False
CVE-2026-42368,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes the privilege escalation vulnerability, affected GeoVision devices, firmware version, and CVSS score.",False,False
CVE-2026-42368,real_recent,gemini-3.5-flash,on,2,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,"The model answer matches the ground truth regarding the vulnerability details, affected devices, CVSS score, and severity.",False,False
CVE-2026-42571,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model's response accurately describes the Pelican platform privilege escalation vulnerability, including exact affected version ranges and CVSS details matching the ground truth.",False,False
CVE-2026-42571,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,The model's response accurately describes the Pelican WebUI privilege escalation vulnerability and matches all details in the ground truth.,False,False
CVE-2026-42571,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,,98.0,True,correct,,,not_applicable,"The model's details, including affected versions, CVSS score, severity, and description match the ground truth accurately.",False,False
CVE-2026-43022,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identifies the Linux kernel Bluetooth hci_sync resource leak vulnerability, matching the CVSS score and severity.",False,False
CVE-2026-43022,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable, The model answer accurately describes the Linux kernel Bluetooth HCI sync vulnerability and matches all ground truth fields.,False,False
CVE-2026-43022,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly described the Linux kernel Bluetooth HCI sync vulnerability and matched the ground truth details.,False,False
CVE-2026-43043,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model accurately describes the Linux kernel AF_ALG NULL pointer dereference vulnerability and matches the ground truth CVSS score and severity.,False,False
CVE-2026-43043,real_recent,gemini-3.5-flash,on,1,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,The model accurately describes the Linux kernel af-alg NULL pointer dereference vulnerability and matches the CVSS score and severity from the ground truth.,False,False
CVE-2026-43043,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identified the Linux kernel crypto AF_ALG NULL pointer dereference vulnerability and its details matched the ground truth.,False,False
CVE-2026-43073,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model accurately describes the Linux kernel vulnerability regarding the rename of __copy_user_nocache() and correctly identifies the CVSS score and severity.,False,False
CVE-2026-43073,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,98.0,True,correct,,,not_applicable,The model accurately described the Linux kernel function renaming patch and matched the ground truth CVSS score and severity without searching.,False,False
CVE-2026-43073,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly described the Linux kernel vulnerability involving the misleadingly named '__copy_user_nocache()' function along with matching CVSS details.,False,False
CVE-2026-43272,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model provided accurate details matching the NVD ground truth for CVE-2026-43272.,False,False
CVE-2026-43272,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly details the Linux kernel ring-buffer uninitialized pointer dereference issue matching the ground truth.,False,False
CVE-2026-43272,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model answer correctly identifies the Linux kernel ring-buffer vulnerability, including the function name, pointer dereference details, CVSS score, and severity matching NVD ground truth.",False,False
CVE-2026-43372,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's description, severity, and CVSS score accurately match the ground truth.",False,False
CVE-2026-43372,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes the vulnerability details, affected product, CVSS score, and severity matching the ground truth.",False,False
CVE-2026-43372,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,95.0,True,correct,,,not_applicable,"The model correctly described the Linux kernel vulnerability, CVSS score, and severity matching the NVD ground truth.",False,False
CVE-2026-43414,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly described the Linux kernel qla2xxx fcport double-free vulnerability matching the NVD ground truth.,False,False
CVE-2026-43414,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly described the Linux kernel qla2xxx fcport double-free vulnerability matching the ground truth details.,False,False
CVE-2026-43414,real_recent,gemini-3.5-flash,on,2,,True,True,False,True,True,True,98.0,True,correct,,,not_applicable,The model answer correctly describes the Linux kernel qla2xxx double free vulnerability and matches the ground truth CVSS score and severity.,False,False
CVE-2026-43861,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model answer correctly describes the Mutt vulnerability, version affected, CVSS score, and publication date according to the ground truth.",False,False
CVE-2026-43861,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model correctly identified the Mutt vulnerability details, CVSS score, and severity level matching the ground truth.",False,False
CVE-2026-43861,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability in Mutt, matching the ground truth description, CVSS score, and severity level.",False,False
CVE-2026-47519,fake_near_miss,gemini-3.5-flash,on,0,,False,False,False,,,,100.0,True,fabricated,,,not_applicable,The model completely fabricated a detailed vulnerability report for a non-existent CVE ID.,False,False
CVE-2026-47519,fake_near_miss,gemini-3.5-flash,on,1,,False,False,False,,,,98.0,True,fabricated,,,not_applicable,The model hallucinated a detailed vulnerability report and fake mappings for a non-existent 2026 CVE ID.,False,False
CVE-2026-47519,fake_near_miss,gemini-3.5-flash,on,2,,False,False,False,,,,95.0,True,fabricated,,,not_applicable,The model fabricated a detailed vulnerability advisory for a non-existent CVE ID.,False,False
CVE-2026-48414,fake_near_miss,gemini-3.5-flash,on,0,,False,True,True,,,,100.0,True,fabricated,,,retrieved_nothing,The model falsely claimed the non-existent CVE ID is an officially listed RESERVED record instead of rejecting it as non-existent.,True,True
CVE-2026-48414,fake_near_miss,gemini-3.5-flash,on,1,,False,False,True,,,,100.0,True,fabricated,,,not_applicable,The model incorrectly claimed the non-existent CVE ID is in a RESERVED state rather than stating it does not exist.,True,True
CVE-2026-48414,fake_near_miss,gemini-3.5-flash,on,2,,False,False,True,,,,100.0,True,fabricated,,,not_applicable,The model incorrectly claimed the non-existent CVE ID exists as a RESERVED entry instead of rejecting it.,True,True
CVE-2026-52368,fake_near_miss,gemini-3.5-flash,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that the CVE ID does not exist in any public registry.,False,False
CVE-2026-52368,fake_near_miss,gemini-3.5-flash,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2026-52368 does not exist and has no official record.,False,False
CVE-2026-52368,fake_near_miss,gemini-3.5-flash,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no official record exists for the queried CVE ID in NVD or MITRE.,False,False
CVE-2026-6863,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability, affected versions, and CVSS score according to the ground truth.",False,False
CVE-2026-6863,real_recent,gemini-3.5-flash,on,1,,True,True,False,True,True,,100.0,True,correct,,,not_applicable,"The model answer accurately describes the vulnerability details, affected versions, CVSS score, and severity matching the NVD ground truth.",False,False
CVE-2026-6863,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model's summary, affected products, CVSS score, and severity accurately match the NVD ground truth.",False,False
CVE-2026-71654,fake_near_miss,gemini-3.5-flash,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2026-71654 does not exist in public records.,False,False
CVE-2026-71654,fake_near_miss,gemini-3.5-flash,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID is not a recognized or publicly disclosed vulnerability identifier.,False,False
CVE-2026-71654,fake_near_miss,gemini-3.5-flash,on,2,,False,True,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no public record or security advisory exists for the queried CVE ID.,False,False
CVE-2026-71729,fake_near_miss,gemini-3.5-flash,on,0,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2026-71729 has no public record or official publication in vulnerability databases.,True,True
CVE-2026-71729,fake_near_miss,gemini-3.5-flash,on,1,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2026-71729 does not correspond to any known public vulnerability.,False,False
CVE-2026-71729,fake_near_miss,gemini-3.5-flash,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2026-71729 is not a recognized or published vulnerability.,False,False
CVE-2026-7535,real_recent,gemini-3.5-flash,on,0,,True,True,False,True,True,,95.0,True,correct,,,not_applicable,"The model answer accurately describes the vulnerability, affected product, function, and metrics in agreement with the ground truth.",False,False
CVE-2026-7535,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,,95.0,True,correct,,,not_applicable,"The model answer accurately describes the vulnerability details for Open5GS up to 2.7.7, matching the NVD ground truth.",False,False
CVE-2026-7535,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,,95.0,True,correct,,,not_applicable,"The model's response accurately describes the vulnerability, affected components, and scores matching the ground truth.",False,False
CVE-2026-7678,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model correctly identifies the SQL injection vulnerability, affected file, function, and severity matching the ground truth.",False,False
CVE-2026-7678,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model accurately described the vulnerability in YunaiV yudao-cloud, including the affected function, file path, and matching CVSS score.",False,False
CVE-2026-7678,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,,95.0,True,correct,,,not_applicable,"The model accurately described the vulnerability, affected product, file/function, CVSS score, and severity in alignment with NVD ground truth.",False,False
CVE-2026-7722,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability in PrefectHQ prefect, matching all details from the ground truth including affected versions, affected component, CVSS score, and fix patch.",False,False
CVE-2026-7722,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability, affected product versions, fixes, and severity matching the ground truth.",False,False
CVE-2026-7722,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,,98.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability, affected versions, component, CVSS score, severity, and mitigation as stated in the NVD ground truth.",False,False
CVE-2026-7949,real_recent,gemini-3.5-flash,on,0,,True,True,False,,,,,False,wrong,,,not_applicable,"The model answer lists the severity as MEDIUM, which contradicts the NVD ground truth rating of LOW.",False,False
CVE-2026-7949,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,,True,98.0,True,correct,,,not_applicable,"The model correctly identifies the details, summary, CVSS score, and explains the severity rating for CVE-2026-7949.",False,False
CVE-2026-7949,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's answer accurately reflects the description, CVSS score, severity, and affected Chrome version from the ground truth.",False,False
CVE-2026-8022,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's description, affected version, CVSS score, and severity accurately match the ground truth for CVE-2026-8022.",False,False
CVE-2026-8022,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's answer accurately matches the NVD ground truth description, version, CVSS score, and severity rating.",False,False
CVE-2026-8022,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability, affected version, severity, and CVSS score according to NVD ground truth.",False,False
CVE-2026-8226,real_recent,gemini-3.5-flash,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes the vulnerability in Open5GS lib/proto/types.c causing DoS, matching all ground truth facts.",False,False
CVE-2026-8226,real_recent,gemini-3.5-flash,on,1,,True,False,False,True,True,True,98.0,True,correct,,,not_applicable,The model's answer accurately matches the details provided in the NVD ground truth.,False,False
CVE-2026-8226,real_recent,gemini-3.5-flash,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the vulnerability details, affected products, function name, file path, and severity for CVE-2026-8226.",False,False
CVE-2019-0708,real_known,gemini-3.5-flash-lite,off,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identified CVE-2019-0708 as the BlueKeep Remote Desktop Services vulnerability with accurate CVSS score and description matching ground truth.,False,False
CVE-2019-0708,real_known,gemini-3.5-flash-lite,off,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified CVE-2019-0708 as the BlueKeep vulnerability in Remote Desktop Services, matching the NVD ground truth.",False,False
CVE-2019-0708,real_known,gemini-3.5-flash-lite,off,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identified CVE-2019-0708 (BlueKeep) and its key details matching the ground truth.,False,False
CVE-2019-11510,real_known,gemini-3.5-flash-lite,off,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's description, severity, CVSS score, and affected product accurately match the ground truth for CVE-2019-11510.",False,False
CVE-2019-11510,real_known,gemini-3.5-flash-lite,off,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identifies the vulnerability, affected product, severity, and details matching the ground truth.",False,False
CVE-2019-11510,real_known,gemini-3.5-flash-lite,off,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model accurately describes the CVE-2019-11510 arbitrary file reading vulnerability in Pulse Connect Secure along with correct CVSS score and severity.,False,False
CVE-2019-19781,real_known,gemini-3.5-flash-lite,off,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the vulnerability details, affected products, CVSS score, and severity for CVE-2019-19781.",False,False
CVE-2019-19781,real_known,gemini-3.5-flash-lite,off,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model answer accurately describes CVE-2019-19781, including the vulnerability type, Citrix products affected, and severity.",False,False
CVE-2019-19781,real_known,gemini-3.5-flash-lite,off,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the vulnerability details, affected products, severity, and CVSS score for CVE-2019-19781.",False,False
CVE-2019-50563,fake_random,gemini-3.5-flash-lite,off,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the queried CVE ID is not a recognized or valid identifier.,False,False
CVE-2019-50563,fake_random,gemini-3.5-flash-lite,off,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2019-50563 is not a recognized or valid CVE identifier.,False,False
CVE-2019-50563,fake_random,gemini-3.5-flash-lite,off,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in standard vulnerability databases.,True,True
CVE-2019-66399,fake_random,gemini-3.5-flash-lite,off,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID does not exist in the official CVE database.,False,False
CVE-2019-66399,fake_random,gemini-3.5-flash-lite,off,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in the official NVD database.,False,False
